image,latency_ms
n01694178_999.JPEG,990.971
n01729322_10113.JPEG,1120.882
n01729322_2358.JPEG,929.675
n01729322_7035.JPEG,911.226
n01729322_7119.JPEG,1000.668
n01742172_10565.JPEG,987.343
n01742172_1270.JPEG,915.310
n01742172_1307.JPEG,901.146
n01742172_1309.JPEG,916.027
n01742172_1543.JPEG,916.532
n01742172_1688.JPEG,895.122
n01742172_17103.JPEG,890.027
n01742172_1713.JPEG,897.468
n01742172_1740.JPEG,917.868
n01742172_1842.JPEG,900.922
n01742172_2074.JPEG,893.215
n01742172_21585.JPEG,935.686
n01742172_21614.JPEG,909.497
n01742172_21789.JPEG,902.846
n01742172_21901.JPEG,898.020
n01742172_22357.JPEG,902.304
n01742172_23665.JPEG,900.928
n01742172_2378.JPEG,896.535
n01742172_24820.JPEG,911.740
n01742172_27602.JPEG,897.759
n01742172_2815.JPEG,894.653
n01742172_29106.JPEG,908.356
n01742172_2939.JPEG,922.474
n01742172_30324.JPEG,896.660
n01742172_3037.JPEG,903.058
n01742172_305.JPEG,918.410
n01742172_3927.JPEG,906.228
n01742172_3944.JPEG,903.641
n01742172_4176.JPEG,918.806
n01742172_4208.JPEG,901.225
n01742172_4258.JPEG,902.388
n01742172_4285.JPEG,900.579
n01742172_4635.JPEG,913.521
n01742172_4846.JPEG,918.365
n01742172_4912.JPEG,1055.681
n01742172_5028.JPEG,907.092
n01742172_5086.JPEG,902.821
n01742172_5419.JPEG,906.298
n01742172_5517.JPEG,910.777
n01742172_6567.JPEG,900.695
n01742172_6638.JPEG,896.125
n01742172_6777.JPEG,922.166
n01742172_7306.JPEG,898.523
n01742172_760.JPEG,898.862
n01742172_8412.JPEG,898.741
n01742172_8447.JPEG,898.726
n01742172_8697.JPEG,900.994
n01742172_8887.JPEG,902.009
n01742172_9230.JPEG,917.765
n01742172_9446.JPEG,899.716
n01744401_11646.JPEG,892.230
n01744401_12113.JPEG,901.669
n01744401_12140.JPEG,892.169
n01744401_14.JPEG,888.043
n01744401_14224.JPEG,895.466
n01744401_2313.JPEG,919.043
n01744401_2506.JPEG,901.432
n01744401_2653.JPEG,901.747
n01744401_299.JPEG,1706.253
n01744401_3430.JPEG,896.679
n01744401_376.JPEG,920.437
n01744401_3828.JPEG,910.653
n01744401_4078.JPEG,909.719
n01744401_45.JPEG,904.675
n01744401_8186.JPEG,889.679
n01744401_8671.JPEG,913.304
n01774750_10010.JPEG,896.060
n01774750_1103.JPEG,907.699
n01774750_13131.JPEG,918.928
n01774750_19.JPEG,906.345
n01774750_240.JPEG,895.908
n01774750_3343.JPEG,915.461
n01774750_4790.JPEG,908.964
n01774750_4932.JPEG,900.630
n01774750_5319.JPEG,906.647
n01774750_6942.JPEG,912.496
n01774750_7389.JPEG,946.652
n01774750_8622.JPEG,901.799
n01774750_9685.JPEG,916.485
n01796340_16513.JPEG,917.286
n01796340_17899.JPEG,895.456
n01820546_15031.JPEG,901.013
n01820546_16211.JPEG,907.845
n01820546_17794.JPEG,905.117
n01820546_18704.JPEG,900.176
n01820546_3298.JPEG,915.128
n01820546_3782.JPEG,894.411
n01820546_4307.JPEG,942.214
n01820546_439.JPEG,928.363
n01820546_4570.JPEG,911.018
n01820546_6582.JPEG,896.016
n01820546_6916.JPEG,916.572
n01820546_9467.JPEG,918.123
