ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765478829.9182303,99,53,54,55,42,3.5791854858398438,58.5,59.5,8.16
1765478830.119358,99,14,22,17,12,3.5797805786132812,58.5,59.5,7.324
1765478830.3206723,99,14,22,17,12,3.5797805786132812,58.5,59.5,7.324
1765478830.5217555,99,48,28,32,28,3.579082489013672,59.0,59.5,8.319
1765478830.7227032,99,48,28,32,28,3.579082489013672,59.0,59.5,8.319
1765478830.9238913,99,48,28,32,28,3.579082489013672,59.0,59.5,8.319
1765478831.1250916,99,27,29,38,24,3.5792770385742188,58.5,60.0,8.055
1765478831.326172,99,27,29,38,24,3.5792770385742188,58.5,60.0,8.055
1765478831.5272074,99,16,22,29,20,3.579395294189453,59.0,59.5,8.661
1765478831.7281756,99,16,22,29,20,3.579395294189453,59.0,59.5,8.661
1765478831.9292612,99,16,22,29,20,3.579395294189453,59.0,59.5,8.661
1765478832.1302643,99,20,18,20,46,3.5801353454589844,58.5,59.5,8.424
1765478832.3314211,99,20,18,20,46,3.5801353454589844,58.5,59.5,8.424
1765478832.5324898,89,25,20,17,18,3.579608917236328,58.0,58.5,5.747
1765478832.733616,89,25,20,17,18,3.579608917236328,58.0,58.5,5.747
1765478832.9349773,89,25,20,17,18,3.579608917236328,58.0,58.5,5.747
1765478833.1361806,99,30,52,36,30,3.5794334411621094,59.0,59.5,8.174
1765478833.3370967,99,30,52,36,30,3.5794334411621094,59.0,59.5,8.174
1765478833.5385382,90,16,23,18,15,3.5806617736816406,58.5,59.0,6.84
1765478833.7396514,90,16,23,18,15,3.5806617736816406,58.5,59.0,6.84
1765478833.9409354,90,16,23,18,15,3.5806617736816406,58.5,59.0,6.84
1765478834.142015,99,22,40,16,20,3.5796585083007812,59.0,59.5,8.293
1765478834.3428974,99,22,40,16,20,3.5796585083007812,59.0,59.5,8.293
1765478834.5439684,99,29,38,44,31,3.579833984375,59.0,60.0,8.253
1765478834.7451267,99,29,38,44,31,3.579833984375,59.0,60.0,8.253
1765478834.9462407,99,29,38,44,31,3.579833984375,59.0,60.0,8.253
1765478835.1469731,99,36,28,25,22,3.5811843872070312,59.0,59.5,8.622
1765478835.3480923,99,36,28,25,22,3.5811843872070312,59.0,59.5,8.622
1765478835.548995,99,41,55,51,42,3.5817718505859375,59.0,60.0,9.264
1765478835.7500184,99,41,55,51,42,3.5817718505859375,59.0,60.0,9.264
1765478835.9532683,99,41,55,51,42,3.5817718505859375,59.0,60.0,9.264
1765478836.1550303,12,37,34,34,34,3.5813865661621094,58.5,60.0,6.33
1765478836.3684072,12,37,34,34,34,3.5813865661621094,58.5,60.0,6.33
1765478836.5694654,99,53,57,58,56,3.581195831298828,59.0,59.5,8.358
1765478836.7707295,99,53,57,58,56,3.581195831298828,59.0,59.5,8.358
1765478836.9716961,99,53,57,58,56,3.581195831298828,59.0,59.5,8.358
1765478837.1728935,68,18,30,19,20,3.581787109375,59.0,60.0,6.988
1765478837.3737774,68,18,30,19,20,3.581787109375,59.0,60.0,6.988
1765478837.5752583,99,26,37,34,30,3.5811386108398438,59.5,59.5,8.213
1765478837.7764359,99,26,37,34,30,3.5811386108398438,59.5,59.5,8.213
1765478837.9775608,99,26,37,34,30,3.5811386108398438,59.5,59.5,8.213
1765478838.1788752,99,33,24,52,32,3.5813865661621094,59.0,60.5,8.438
1765478838.3800335,99,33,24,52,32,3.5813865661621094,59.0,60.5,8.438
1765478838.5809364,99,26,16,19,18,3.5814971923828125,59.0,59.5,7.643
1765478838.781985,99,26,16,19,18,3.5814971923828125,59.0,59.5,7.643
1765478838.9830747,99,26,16,19,18,3.5814971923828125,59.0,59.5,7.643
1765478839.1844778,99,26,30,20,46,3.581958770751953,59.0,60.0,8.622
1765478839.385591,99,26,30,20,46,3.581958770751953,59.0,60.0,8.622
1765478839.5865312,99,26,30,20,46,3.581958770751953,59.0,60.0,8.622
1765478839.787901,85,27,21,16,12,3.5810699462890625,58.5,59.5,6.37
1765478839.9888976,85,27,21,16,12,3.5810699462890625,58.5,59.5,6.37
1765478840.1899045,99,33,37,43,26,3.581146240234375,59.5,59.5,7.829
1765478840.3907735,99,33,37,43,26,3.581146240234375,59.5,59.5,7.829
1765478840.5955918,99,33,37,43,26,3.581146240234375,59.5,59.5,7.829
1765478840.796705,70,22,32,28,18,3.5811004638671875,58.5,60.0,7.284
1765478840.9976873,70,22,32,28,18,3.5811004638671875,58.5,60.0,7.284
1765478841.1989977,99,23,12,27,14,3.581188201904297,59.0,60.0,8.398
1765478841.400154,99,23,12,27,14,3.581188201904297,59.0,60.0,8.398
1765478841.6012418,99,23,12,27,14,3.581188201904297,59.0,60.0,8.398
1765478841.8022394,99,30,52,28,24,3.5808639526367188,58.5,60.0,8.094
1765478842.0031874,99,30,52,28,24,3.5808639526367188,58.5,60.0,8.094
1765478842.2052774,99,21,20,20,15,3.581268310546875,59.0,59.5,7.444
1765478842.4066417,99,21,20,20,15,3.581268310546875,59.0,59.5,7.444
1765478842.6078136,99,21,20,20,15,3.581268310546875,59.0,59.5,7.444
1765478842.8090527,99,30,52,27,22,3.5817642211914062,59.0,60.0,8.503
1765478843.0100198,99,30,52,27,22,3.5817642211914062,59.0,60.0,8.503
1765478843.2110722,99,24,16,13,17,3.5806236267089844,58.5,59.5,6.908
1765478843.4121728,99,24,16,13,17,3.5806236267089844,58.5,59.5,6.908
1765478843.613169,99,24,16,13,17,3.5806236267089844,58.5,59.5,6.908
1765478843.814218,99,32,37,32,45,3.5811805725097656,59.5,59.5,8.055
1765478844.0153785,99,32,37,32,45,3.5811805725097656,59.5,59.5,8.055
1765478844.2164097,99,28,28,31,36,3.580707550048828,59.0,60.5,8.279
1765478844.4173443,99,28,28,31,36,3.580707550048828,59.0,60.5,8.279
1765478844.6184072,99,28,28,31,36,3.580707550048828,59.0,60.5,8.279
1765478844.819339,99,13,22,17,14,3.5818138122558594,59.5,60.5,8.543
1765478845.0205736,99,13,22,17,14,3.5818138122558594,59.5,60.5,8.543
1765478845.22163,99,19,44,24,28,3.5723304748535156,59.0,60.0,8.24
1765478845.4228587,99,19,44,24,28,3.5723304748535156,59.0,60.0,8.24
1765478845.624035,99,19,44,24,28,3.5723304748535156,59.0,60.0,8.24
1765478845.8252928,18,41,30,40,29,3.5798683166503906,59.0,59.5,6.37
1765478846.026537,18,41,30,40,29,3.5798683166503906,59.0,59.5,6.37
1765478846.2275636,99,50,71,50,53,3.5810089111328125,59.5,61.0,9.304
1765478846.4287603,99,50,71,50,53,3.5810089111328125,59.5,61.0,9.304
1765478846.629668,99,50,71,50,53,3.5810089111328125,59.5,61.0,9.304
1765478846.833565,4,32,28,26,38,3.580158233642578,58.5,60.5,6.209
1765478847.0345829,4,32,28,26,38,3.580158233642578,58.5,60.5,6.209
1765478847.23608,99,43,46,46,50,3.580047607421875,59.5,60.0,8.134
1765478847.4370184,99,43,46,46,50,3.580047607421875,59.5,60.0,8.134
1765478847.6381583,99,43,46,46,50,3.580047607421875,59.5,60.0,8.134
1765478847.8396573,99,32,37,48,35,3.5806846618652344,59.0,60.5,8.438
1765478848.04078,99,32,37,48,35,3.5806846618652344,59.0,60.5,8.438
1765478848.241875,99,32,37,48,35,3.5806846618652344,59.0,60.5,8.438
1765478848.4429421,99,20,16,23,23,3.581401824951172,59.0,60.0,8.134
1765478848.6441107,99,20,16,23,23,3.581401824951172,59.0,60.0,8.134
1765478848.8455703,99,22,30,38,20,3.5804977416992188,59.0,60.0,7.936
1765478849.0467608,99,22,30,38,20,3.5804977416992188,59.0,60.0,7.936
1765478849.247649,99,22,30,38,20,3.5804977416992188,59.0,60.0,7.936
1765478849.4485817,99,18,25,18,14,3.5804824829101562,59.0,60.0,6.8
