image,latency_ms
n01877812_11698.JPEG,1088.241
n01877812_11749.JPEG,1115.003
n01877812_11766.JPEG,1086.811
n01877812_11875.JPEG,1095.418
n01877812_11959.JPEG,1101.249
n01877812_12076.JPEG,1104.653
n01877812_12143.JPEG,1115.607
n01877812_1217.JPEG,1132.475
n01877812_1268.JPEG,1141.568
n01877812_1270.JPEG,1110.760
n01877812_1438.JPEG,1107.527
n01877812_1565.JPEG,1117.917
n01877812_1630.JPEG,1098.014
n01877812_1846.JPEG,1100.289
n01877812_1862.JPEG,1087.160
n01877812_1962.JPEG,1106.638
n01877812_1963.JPEG,1084.450
n01877812_2050.JPEG,1092.727
n01877812_2092.JPEG,1118.671
n01877812_21558.JPEG,1087.906
n01877812_2160.JPEG,1129.138
n01877812_2172.JPEG,1099.109
n01877812_22.JPEG,1092.388
n01877812_2203.JPEG,1090.929
n01877812_2241.JPEG,1090.931
n01877812_2245.JPEG,1143.776
n01877812_2307.JPEG,1097.780
n01877812_2598.JPEG,1080.850
n01877812_2638.JPEG,1074.403
n01877812_2661.JPEG,1087.510
n01877812_2687.JPEG,1083.044
n01877812_2697.JPEG,1087.512
n01877812_2822.JPEG,1095.907
n01877812_2830.JPEG,1115.852
n01877812_3006.JPEG,1130.363
n01877812_3119.JPEG,1085.483
n01877812_3139.JPEG,1093.850
n01877812_3163.JPEG,1088.178
n01877812_3304.JPEG,1095.089
n01877812_3336.JPEG,1129.206
n01877812_3348.JPEG,1090.238
n01877812_3448.JPEG,1117.882
n01877812_348.JPEG,1108.805
n01877812_357.JPEG,1122.191
n01877812_3607.JPEG,1095.127
n01877812_3675.JPEG,1089.524
n01877812_37.JPEG,1109.593
n01877812_3773.JPEG,1080.246
n01877812_3793.JPEG,1121.768
n01877812_3900.JPEG,1087.656
n01877812_398.JPEG,1094.821
n01877812_4033.JPEG,1089.394
n01877812_4048.JPEG,1087.601
n01877812_4277.JPEG,1120.671
n01877812_4345.JPEG,1097.546
n01877812_4396.JPEG,1117.896
n01877812_4422.JPEG,1092.084
n01877812_4462.JPEG,1088.302
n01877812_459.JPEG,1096.484
n01877812_469.JPEG,1110.713
n01877812_4734.JPEG,1144.621
n01877812_4803.JPEG,1088.307
n01877812_495.JPEG,1111.111
n01877812_4963.JPEG,1102.926
n01877812_5036.JPEG,1097.115
n01877812_5140.JPEG,1099.031
n01877812_5387.JPEG,1091.462
n01877812_5408.JPEG,1128.908
n01877812_5412.JPEG,1093.092
n01877812_5440.JPEG,1095.603
n01877812_5456.JPEG,1092.574
n01877812_5476.JPEG,1091.313
n01877812_5575.JPEG,1109.331
n01877812_5803.JPEG,1097.225
n01877812_581.JPEG,1130.973
n01877812_5846.JPEG,1095.083
n01877812_5930.JPEG,1115.953
n01877812_5942.JPEG,1088.977
n01877812_6206.JPEG,1114.785
n01877812_6228.JPEG,1150.679
n01877812_6282.JPEG,1101.066
n01877812_6283.JPEG,1152.147
n01877812_6304.JPEG,1092.311
n01877812_6383.JPEG,1097.668
n01877812_6500.JPEG,1119.764
n01877812_6536.JPEG,1109.970
n01877812_6622.JPEG,1124.778
n01877812_664.JPEG,1090.076
n01877812_6723.JPEG,1092.746
n01877812_6725.JPEG,1096.396
n01877812_6752.JPEG,1090.261
n01877812_6801.JPEG,1123.484
n01877812_6844.JPEG,1080.971
n01877812_6902.JPEG,1109.090
n01877812_6934.JPEG,1077.877
n01877812_6977.JPEG,1102.324
n01877812_702.JPEG,1097.898
n01877812_7086.JPEG,1090.099
n01877812_7127.JPEG,1106.709
n01877812_7133.JPEG,1093.840
n01877812_7319.JPEG,1116.462
n01877812_736.JPEG,1100.158
n01877812_7438.JPEG,1099.136
n01877812_7508.JPEG,1088.428
n01877812_775.JPEG,1096.203
n01877812_7757.JPEG,1149.780
n01877812_7856.JPEG,1139.235
n01877812_7931.JPEG,1102.426
n01877812_7952.JPEG,1107.557
n01877812_7980.JPEG,1098.172
n01877812_813.JPEG,1102.275
n01877812_82.JPEG,1096.009
n01877812_8242.JPEG,1117.029
n01877812_8500.JPEG,1093.436
n01877812_8558.JPEG,1092.978
n01877812_8609.JPEG,1088.299
n01877812_8622.JPEG,1083.002
n01877812_8672.JPEG,1082.196
n01877812_8716.JPEG,1099.331
n01877812_8927.JPEG,1127.064
n01877812_8981.JPEG,1087.245
n01877812_9036.JPEG,1133.462
n01877812_9140.JPEG,1091.127
n01877812_9198.JPEG,1095.577
n01877812_9241.JPEG,1087.932
n01877812_9314.JPEG,1107.253
n01877812_9429.JPEG,1116.040
n01877812_9479.JPEG,1145.138
n01877812_9554.JPEG,1100.603
n01877812_9555.JPEG,1109.030
n01877812_9564.JPEG,1109.234
n01877812_9758.JPEG,1140.009
n01877812_9773.JPEG,1108.793
n01877812_98.JPEG,1132.307
n01877812_987.JPEG,1097.836
n01877812_9884.JPEG,1111.348
n01877812_9999.JPEG,1125.649
n01882714_10528.JPEG,1107.292
n01882714_11133.JPEG,1119.126
n01882714_11372.JPEG,1118.221
n01882714_12384.JPEG,1104.778
n01882714_1243.JPEG,1120.617
n01882714_12531.JPEG,1124.874
n01882714_12611.JPEG,1126.827
n01882714_12888.JPEG,1153.787
n01882714_13111.JPEG,1110.206
n01882714_13386.JPEG,1133.352
n01882714_13428.JPEG,1108.671
n01882714_13745.JPEG,1099.745
n01882714_14118.JPEG,1099.021
n01882714_14161.JPEG,1099.968
n01882714_14184.JPEG,1093.637
n01882714_14768.JPEG,1097.592
n01882714_14842.JPEG,1110.374
