image,latency_ms
n01694178_999.JPEG,1364.888
n01729322_10113.JPEG,1126.083
n01729322_2358.JPEG,1119.795
n01729322_7035.JPEG,1104.913
n01729322_7119.JPEG,1203.991
n01742172_10565.JPEG,1134.683
n01742172_1270.JPEG,1113.289
n01742172_1307.JPEG,1115.037
n01742172_1309.JPEG,1125.059
n01742172_1543.JPEG,1107.537
n01742172_1688.JPEG,1124.580
n01742172_17103.JPEG,1108.088
n01742172_1713.JPEG,1097.849
n01742172_1740.JPEG,1110.007
n01742172_1842.JPEG,1113.174
n01742172_2074.JPEG,1101.363
n01742172_21585.JPEG,1109.031
n01742172_21614.JPEG,1116.629
n01742172_21789.JPEG,1104.305
n01742172_21901.JPEG,1110.351
n01742172_22357.JPEG,1090.508
n01742172_23665.JPEG,1113.226
n01742172_2378.JPEG,1104.861
n01742172_24820.JPEG,1121.293
n01742172_27602.JPEG,1113.958
n01742172_2815.JPEG,1116.905
n01742172_29106.JPEG,1115.439
n01742172_2939.JPEG,1130.789
n01742172_30324.JPEG,1115.371
n01742172_3037.JPEG,1131.046
n01742172_305.JPEG,1115.322
n01742172_3927.JPEG,1114.547
n01742172_3944.JPEG,1115.962
n01742172_4176.JPEG,1106.590
n01742172_4208.JPEG,1102.396
n01742172_4258.JPEG,1098.833
n01742172_4285.JPEG,1116.290
n01742172_4635.JPEG,1100.096
n01742172_4846.JPEG,1105.846
n01742172_4912.JPEG,1248.969
n01742172_5028.JPEG,1099.219
n01742172_5086.JPEG,1115.363
n01742172_5419.JPEG,1105.410
n01742172_5517.JPEG,1115.443
n01742172_6567.JPEG,1116.443
n01742172_6638.JPEG,1102.900
n01742172_6777.JPEG,1102.114
n01742172_7306.JPEG,1111.597
n01742172_760.JPEG,1107.726
n01742172_8412.JPEG,1119.815
n01742172_8447.JPEG,1100.467
n01742172_8697.JPEG,1129.384
n01742172_8887.JPEG,1097.496
n01742172_9230.JPEG,1109.822
n01742172_9446.JPEG,1101.071
n01744401_11646.JPEG,1107.373
n01744401_12113.JPEG,1114.083
n01744401_12140.JPEG,1102.790
n01744401_14.JPEG,1093.959
n01744401_14224.JPEG,1096.175
n01744401_2313.JPEG,1123.225
n01744401_2506.JPEG,1133.226
n01744401_2653.JPEG,1117.682
n01744401_299.JPEG,1396.522
n01744401_3430.JPEG,1206.910
n01744401_376.JPEG,1167.155
n01744401_3828.JPEG,1109.822
n01744401_4078.JPEG,1102.026
n01744401_45.JPEG,1104.826
n01744401_8186.JPEG,1100.023
n01744401_8671.JPEG,1103.984
n01774750_10010.JPEG,1117.061
n01774750_1103.JPEG,1116.827
n01774750_13131.JPEG,1115.618
n01774750_19.JPEG,1128.413
n01774750_240.JPEG,1129.807
n01774750_3343.JPEG,1135.409
n01774750_4790.JPEG,1108.183
n01774750_4932.JPEG,1131.844
n01774750_5319.JPEG,1162.662
n01774750_6942.JPEG,1138.253
n01774750_7389.JPEG,1137.779
n01774750_8622.JPEG,1137.851
n01774750_9685.JPEG,1154.741
n01796340_16513.JPEG,1132.154
n01796340_17899.JPEG,1141.060
n01820546_15031.JPEG,1136.366
n01820546_16211.JPEG,1150.274
n01820546_17794.JPEG,1131.506
n01820546_18704.JPEG,1113.729
n01820546_3298.JPEG,1122.424
n01820546_3782.JPEG,1116.700
n01820546_4307.JPEG,1152.596
n01820546_439.JPEG,1192.218
n01820546_4570.JPEG,1126.260
n01820546_6582.JPEG,1116.717
n01820546_6916.JPEG,1171.461
n01820546_9467.JPEG,1119.831
n01871265_1008.JPEG,1130.372
n01871265_1132.JPEG,1088.734
n01871265_1241.JPEG,1128.349
n01871265_12597.JPEG,1137.494
n01871265_1375.JPEG,1116.711
n01871265_1526.JPEG,1139.371
n01871265_1663.JPEG,1119.122
n01871265_16945.JPEG,1162.667
n01871265_1817.JPEG,1140.439
n01871265_1956.JPEG,1131.594
n01871265_2096.JPEG,1120.279
n01871265_2283.JPEG,1167.459
n01871265_246.JPEG,1113.645
n01871265_2496.JPEG,1182.489
n01871265_2973.JPEG,1120.166
n01871265_3192.JPEG,1114.443
n01871265_3409.JPEG,1120.134
n01871265_3487.JPEG,1170.872
n01871265_3737.JPEG,1115.452
n01871265_3766.JPEG,1088.568
n01871265_4565.JPEG,1148.156
n01871265_4987.JPEG,1117.694
n01871265_5397.JPEG,1120.651
n01871265_6535.JPEG,1108.095
n01871265_7041.JPEG,1125.257
n01871265_7197.JPEG,1098.492
n01871265_7283.JPEG,1111.696
n01871265_75.JPEG,1128.120
n01871265_8112.JPEG,1104.212
n01871265_945.JPEG,1101.347
n01871265_9572.JPEG,1158.757
n01872401_1120.JPEG,1103.066
n01872401_1283.JPEG,1092.574
n01872401_13216.JPEG,1122.293
n01872401_14607.JPEG,1094.872
n01872401_1557.JPEG,1125.202
n01872401_16883.JPEG,1101.009
n01872401_17066.JPEG,1094.803
n01872401_1936.JPEG,1111.593
n01872401_2391.JPEG,1102.370
n01872401_2591.JPEG,1124.342
n01872401_2958.JPEG,1091.585
n01872401_30058.JPEG,1156.228
n01872401_3150.JPEG,1110.748
n01872401_3285.JPEG,1131.408
n01872401_3443.JPEG,1127.644
n01872401_4868.JPEG,1114.241
n01872401_5655.JPEG,1139.086
n01872401_7848.JPEG,1134.810
n01872401_9683.JPEG,1108.979
n01873310_13627.JPEG,1140.585
n01873310_13765.JPEG,1126.382
n01873310_14420.JPEG,1084.508
n01873310_14808.JPEG,1106.072
n01873310_15954.JPEG,1147.648
n01873310_1619.JPEG,1100.333
n01873310_22748.JPEG,1195.088
n01873310_3143.JPEG,1186.522
n01873310_4811.JPEG,1097.535
n01873310_5489.JPEG,1125.198
n01877812_1005.JPEG,1128.506
n01877812_10071.JPEG,1144.828
n01877812_10072.JPEG,1112.038
n01877812_10218.JPEG,1100.335
n01877812_10911.JPEG,1130.815
n01877812_10915.JPEG,1093.037
n01877812_10973.JPEG,1118.856
n01877812_1099.JPEG,1103.583
n01877812_11056.JPEG,1113.668
n01877812_1111.JPEG,1101.802
n01877812_11177.JPEG,1108.669
n01877812_11279.JPEG,1112.914
n01877812_11303.JPEG,1102.414
n01877812_11325.JPEG,1116.416
n01877812_11408.JPEG,1125.144
n01877812_11441.JPEG,1136.232
n01877812_11468.JPEG,1138.623
n01877812_11580.JPEG,1133.406
n01877812_11639.JPEG,1133.488
n01877812_11660.JPEG,1117.711
n01877812_11698.JPEG,1152.653
n01877812_11749.JPEG,1139.567
n01877812_11766.JPEG,1157.603
n01877812_11875.JPEG,1170.479
n01877812_11959.JPEG,1116.692
n01877812_12076.JPEG,1137.373
n01877812_12143.JPEG,1123.531
n01877812_1217.JPEG,1131.383
n01877812_1268.JPEG,1137.658
n01877812_1270.JPEG,1139.022
n01877812_1438.JPEG,1124.320
n01877812_1565.JPEG,1156.031
n01877812_1630.JPEG,1146.469
n01877812_1846.JPEG,1131.186
n01877812_1862.JPEG,1128.975
n01877812_1962.JPEG,1148.778
n01877812_1963.JPEG,1156.500
n01877812_2050.JPEG,1145.778
n01877812_2092.JPEG,1163.022
n01877812_21558.JPEG,1166.542
n01877812_2160.JPEG,1128.113
n01877812_2172.JPEG,1130.450
n01877812_22.JPEG,1133.308
n01877812_2203.JPEG,1110.502
n01877812_2241.JPEG,1111.883
n01877812_2245.JPEG,1105.949
n01877812_2307.JPEG,1131.459
n01877812_2598.JPEG,1130.741
n01877812_2638.JPEG,1127.821
n01877812_2661.JPEG,1132.397
n01877812_2687.JPEG,1136.345
n01877812_2697.JPEG,1130.374
n01877812_2822.JPEG,1142.814
n01877812_2830.JPEG,1127.519
n01877812_3006.JPEG,1122.049
n01877812_3119.JPEG,1126.420
n01877812_3139.JPEG,1120.608
