ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765481008.0951767,0,28,22,60,29,3.6667404174804688,64.0,66.5,3.535
1765481008.2974715,0,28,22,60,29,3.6667404174804688,64.0,66.5,3.535
1765481008.4985907,0,28,22,60,29,3.6667404174804688,64.0,66.5,3.535
1765481008.6997604,0,28,22,60,29,3.6667404174804688,64.0,66.5,3.535
1765481008.900922,99,18,35,14,21,3.777873992919922,43.5,43.5,7.682
1765481009.1020963,99,18,35,14,21,3.777873992919922,43.5,43.5,7.682
1765481009.3044465,99,54,39,36,38,3.767444610595703,43.5,44.0,8.675
1765481009.505581,99,54,39,36,38,3.767444610595703,43.5,44.0,8.675
1765481009.7068634,99,76,38,44,54,3.749114990234375,43.5,45.5,9.082
1765481009.9082196,99,76,38,44,54,3.749114990234375,43.5,45.5,9.082
1765481010.1093655,99,76,38,44,54,3.749114990234375,43.5,45.5,9.082
1765481010.310494,99,52,46,50,41,3.744426727294922,43.0,43.5,7.256
1765481010.5140283,99,52,46,50,41,3.744426727294922,43.0,43.5,7.256
1765481010.7152927,99,34,35,63,38,3.7387428283691406,43.5,44.0,8.358
1765481010.9163964,99,34,35,63,38,3.7387428283691406,43.5,44.0,8.358
1765481011.1173751,99,34,35,63,38,3.7387428283691406,43.5,44.0,8.358
1765481011.3189912,99,34,35,63,38,3.7387428283691406,43.5,44.0,8.358
1765481011.520151,0,22,22,28,22,3.7398948669433594,43.0,44.0,6.6
1765481011.7212284,99,31,36,45,37,3.7343292236328125,44.0,44.0,8.438
1765481011.9221926,99,31,36,45,37,3.7343292236328125,44.0,44.0,8.438
1765481012.1232214,99,31,36,45,37,3.7343292236328125,44.0,44.0,8.438
1765481012.3243272,99,34,33,36,46,3.7341690063476562,44.0,44.0,8.028
1765481012.5256932,99,34,33,36,46,3.7341690063476562,44.0,44.0,8.028
1765481012.7267814,99,34,33,36,46,3.7341690063476562,44.0,44.0,8.028
1765481012.9283493,99,22,25,16,29,3.735790252685547,44.0,43.5,8.438
1765481013.1295776,99,22,25,16,29,3.735790252685547,44.0,43.5,8.438
1765481013.3306801,99,33,23,34,24,3.735626220703125,44.0,44.0,7.909
1765481013.5319118,99,33,23,34,24,3.735626220703125,44.0,44.0,7.909
1765481013.7328298,99,33,23,34,24,3.735626220703125,44.0,44.0,7.909
1765481013.9340198,99,21,16,18,22,3.7355613708496094,43.5,43.5,5.747
1765481014.1351376,99,21,16,18,22,3.7355613708496094,43.5,43.5,5.747
1765481014.3362873,99,51,33,33,42,3.73565673828125,44.0,44.0,7.762
1765481014.5374281,99,51,33,33,42,3.73565673828125,44.0,44.0,7.762
1765481014.738559,99,51,33,33,42,3.73565673828125,44.0,44.0,7.762
1765481014.9397917,99,20,23,20,16,3.7361907958984375,44.0,44.5,7.722
1765481015.140877,99,20,23,20,16,3.7361907958984375,44.0,44.5,7.722
1765481015.3477416,99,18,18,34,12,3.7359542846679688,44.0,44.0,7.789
1765481015.5496185,99,18,18,34,12,3.7359542846679688,44.0,44.0,7.789
1765481015.7567968,99,18,18,34,12,3.7359542846679688,44.0,44.0,7.789
1765481015.9580889,99,22,25,26,20,3.7357215881347656,43.5,45.0,6.948
1765481016.1592696,99,22,25,26,20,3.7357215881347656,43.5,45.0,6.948
1765481016.360328,99,17,14,34,15,3.7357215881347656,44.5,44.5,7.789
1765481016.561276,99,17,14,34,15,3.7357215881347656,44.5,44.5,7.789
1765481016.7623825,99,17,14,34,15,3.7357215881347656,44.5,44.5,7.789
1765481016.963737,99,41,16,14,19,3.736034393310547,44.5,45.0,8.134
1765481017.1648152,99,41,16,14,19,3.736034393310547,44.5,45.0,8.134
1765481017.3658679,99,19,15,18,29,3.7279815673828125,44.5,44.5,7.909
1765481017.5671287,99,19,15,18,29,3.7279815673828125,44.5,44.5,7.909
1765481017.7685184,99,19,15,18,29,3.7279815673828125,44.5,44.5,7.909
1765481017.9696827,99,37,51,37,38,3.7280731201171875,44.5,44.5,8.147
1765481018.170753,99,37,51,37,38,3.7280731201171875,44.5,44.5,8.147
1765481018.3719132,75,27,22,16,21,3.7283477783203125,43.5,45.5,6.019
1765481018.5730362,75,27,22,16,21,3.7283477783203125,43.5,45.5,6.019
1765481018.774304,75,27,22,16,21,3.7283477783203125,43.5,45.5,6.019
1765481018.9754345,99,40,14,20,17,3.7279930114746094,44.5,45.0,7.829
1765481019.1762931,99,40,14,20,17,3.7279930114746094,44.5,45.0,7.829
1765481019.378455,99,22,20,23,21,3.7279930114746094,44.5,44.5,7.108
1765481019.579833,99,22,20,23,21,3.7279930114746094,44.5,44.5,7.108
1765481019.7809584,99,22,20,23,21,3.7279930114746094,44.5,44.5,7.108
1765481019.9821625,99,20,27,42,22,3.7279510498046875,45.0,44.5,8.028
1765481020.1832414,99,20,27,42,22,3.7279510498046875,45.0,44.5,8.028
1765481020.3847423,99,32,31,34,32,3.72991943359375,45.0,46.0,8.596
1765481020.5858476,99,32,31,34,32,3.72991943359375,45.0,46.0,8.596
1765481020.786968,99,32,31,34,32,3.72991943359375,45.0,46.0,8.596
1765481020.9922733,99,50,36,37,40,3.7296371459960938,45.0,45.5,8.477
1765481021.1937938,99,50,36,37,40,3.7296371459960938,45.0,45.5,8.477
1765481021.3948517,99,57,68,46,42,3.7297286987304688,44.5,45.0,8.107
1765481021.5960968,99,57,68,46,42,3.7297286987304688,44.5,45.0,8.107
1765481021.7976668,99,57,68,46,42,3.7297286987304688,44.5,45.0,8.107
1765481021.9988487,99,37,39,35,39,3.7333602905273438,45.0,45.5,7.988
1765481022.2004151,99,37,39,35,39,3.7333602905273438,45.0,45.5,7.988
1765481022.4015718,99,58,48,48,46,3.7333717346191406,45.0,45.0,8.978
1765481022.6026847,99,58,48,48,46,3.7333717346191406,45.0,45.0,8.978
