image,latency_ms
n01877812_1438.JPEG,799.708
n01877812_1565.JPEG,790.035
n01877812_1630.JPEG,804.876
n01877812_1846.JPEG,796.727
n01877812_1862.JPEG,793.458
n01877812_1962.JPEG,806.497
n01877812_1963.JPEG,806.745
n01877812_2050.JPEG,794.063
n01877812_2092.JPEG,793.410
n01877812_21558.JPEG,792.483
n01877812_2160.JPEG,800.806
n01877812_2172.JPEG,794.669
n01877812_22.JPEG,794.697
n01877812_2203.JPEG,803.572
n01877812_2241.JPEG,796.026
n01877812_2245.JPEG,795.120
n01877812_2307.JPEG,792.388
n01877812_2598.JPEG,800.820
n01877812_2638.JPEG,788.190
n01877812_2661.JPEG,798.955
n01877812_2687.JPEG,799.498
n01877812_2697.JPEG,798.437
n01877812_2822.JPEG,800.385
n01877812_2830.JPEG,798.548
n01877812_3006.JPEG,796.345
n01877812_3119.JPEG,794.575
n01877812_3139.JPEG,800.917
n01877812_3163.JPEG,794.867
n01877812_3304.JPEG,798.300
n01877812_3336.JPEG,793.139
n01877812_3348.JPEG,793.847
n01877812_3448.JPEG,802.312
n01877812_348.JPEG,799.404
n01877812_357.JPEG,815.500
n01877812_3607.JPEG,797.586
n01877812_3675.JPEG,800.913
n01877812_37.JPEG,801.052
n01877812_3773.JPEG,793.815
n01877812_3793.JPEG,799.901
n01877812_3900.JPEG,801.300
n01877812_398.JPEG,793.688
n01877812_4033.JPEG,803.569
n01877812_4048.JPEG,802.672
n01877812_4277.JPEG,792.694
n01877812_4345.JPEG,795.332
n01877812_4396.JPEG,801.396
n01877812_4422.JPEG,793.824
n01877812_4462.JPEG,797.192
n01877812_459.JPEG,810.547
n01877812_469.JPEG,794.321
n01877812_4734.JPEG,791.452
n01877812_4803.JPEG,788.266
n01877812_495.JPEG,793.275
n01877812_4963.JPEG,791.232
n01877812_5036.JPEG,793.489
n01877812_5140.JPEG,794.709
n01877812_5387.JPEG,803.762
n01877812_5408.JPEG,790.827
n01877812_5412.JPEG,792.808
n01877812_5440.JPEG,798.207
n01877812_5456.JPEG,789.539
n01877812_5476.JPEG,801.662
n01877812_5575.JPEG,794.348
n01877812_5803.JPEG,801.175
n01877812_581.JPEG,802.005
n01877812_5846.JPEG,797.327
n01877812_5930.JPEG,795.568
n01877812_5942.JPEG,788.973
n01877812_6206.JPEG,791.690
n01877812_6228.JPEG,798.059
n01877812_6282.JPEG,809.393
n01877812_6283.JPEG,865.610
n01877812_6304.JPEG,794.872
n01877812_6383.JPEG,797.847
n01877812_6500.JPEG,797.735
n01877812_6536.JPEG,797.839
n01877812_6622.JPEG,802.836
n01877812_664.JPEG,802.024
n01877812_6723.JPEG,802.218
n01877812_6725.JPEG,795.049
n01877812_6752.JPEG,795.824
n01877812_6801.JPEG,790.587
n01877812_6844.JPEG,797.707
n01877812_6902.JPEG,796.758
n01877812_6934.JPEG,794.478
n01877812_6977.JPEG,812.796
n01877812_702.JPEG,802.653
n01877812_7086.JPEG,807.134
n01877812_7127.JPEG,810.456
n01877812_7133.JPEG,800.566
n01877812_7319.JPEG,816.689
n01877812_736.JPEG,805.713
n01877812_7438.JPEG,800.507
n01877812_7508.JPEG,792.763
n01877812_775.JPEG,792.538
n01877812_7757.JPEG,801.624
n01877812_7856.JPEG,799.748
n01877812_7931.JPEG,795.559
n01877812_7952.JPEG,803.016
n01877812_7980.JPEG,793.200
n01877812_813.JPEG,787.448
n01877812_82.JPEG,804.153
n01877812_8242.JPEG,786.824
n01877812_8500.JPEG,792.572
n01877812_8558.JPEG,804.698
n01877812_8609.JPEG,805.349
n01877812_8622.JPEG,803.737
n01877812_8672.JPEG,792.789
n01877812_8716.JPEG,793.176
n01877812_8927.JPEG,793.316
n01877812_8981.JPEG,792.532
n01877812_9036.JPEG,795.263
n01877812_9140.JPEG,806.432
n01877812_9198.JPEG,803.160
n01877812_9241.JPEG,790.821
n01877812_9314.JPEG,812.445
n01877812_9429.JPEG,793.278
n01877812_9479.JPEG,807.040
n01877812_9554.JPEG,792.153
n01877812_9555.JPEG,797.981
n01877812_9564.JPEG,804.358
n01877812_9758.JPEG,790.140
n01877812_9773.JPEG,794.114
n01877812_98.JPEG,803.205
n01877812_987.JPEG,794.137
n01877812_9884.JPEG,793.182
n01877812_9999.JPEG,806.396
n01882714_10528.JPEG,801.818
n01882714_11133.JPEG,790.393
n01882714_11372.JPEG,797.850
n01882714_12384.JPEG,791.011
n01882714_1243.JPEG,795.360
n01882714_12531.JPEG,798.806
n01882714_12611.JPEG,793.919
n01882714_12888.JPEG,803.441
n01882714_13111.JPEG,793.497
n01882714_13386.JPEG,791.131
n01882714_13428.JPEG,791.593
n01882714_13745.JPEG,795.216
n01882714_14118.JPEG,799.677
n01882714_14161.JPEG,794.457
n01882714_14184.JPEG,808.746
n01882714_14768.JPEG,799.806
n01882714_14842.JPEG,788.674
n01882714_15168.JPEG,788.571
n01882714_15733.JPEG,792.100
n01882714_15799.JPEG,786.151
n01882714_15829.JPEG,807.280
n01882714_15839.JPEG,814.554
n01882714_15891.JPEG,801.343
n01882714_16307.JPEG,800.730
n01882714_16732.JPEG,792.885
n01882714_16965.JPEG,802.656
n01882714_1723.JPEG,796.632
n01882714_17415.JPEG,799.048
n01882714_17709.JPEG,805.576
n01882714_179.JPEG,803.418
n01882714_18714.JPEG,797.442
n01882714_1873.JPEG,792.330
n01882714_19654.JPEG,793.855
n01882714_21327.JPEG,797.096
n01882714_2157.JPEG,792.417
n01882714_21744.JPEG,808.709
n01882714_21872.JPEG,797.612
n01882714_2288.JPEG,794.217
n01882714_23158.JPEG,793.846
n01882714_23450.JPEG,792.546
n01882714_23726.JPEG,796.815
n01882714_24264.JPEG,797.036
n01882714_2497.JPEG,801.512
n01882714_25060.JPEG,805.873
n01882714_25258.JPEG,798.102
n01882714_26876.JPEG,790.076
n01882714_27627.JPEG,791.028
n01882714_27653.JPEG,797.717
n01882714_29096.JPEG,788.617
