ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765485687.3519046,99,24,26,48,43,3.6865577697753906,60.5,61.0,8.226
1765485687.5530868,99,16,12,11,11,3.6857681274414062,60.5,60.0,6.789
1765485687.7539728,99,16,12,11,11,3.6857681274414062,60.5,60.0,6.789
1765485687.9552517,99,16,12,11,11,3.6857681274414062,60.5,60.0,6.789
1765485688.15676,99,43,57,32,27,3.685718536376953,60.5,60.5,7.364
1765485688.3579147,99,43,57,32,27,3.685718536376953,60.5,60.5,7.364
1765485688.5587947,99,26,16,26,16,3.686267852783203,60.5,60.5,7.245
1765485688.760237,99,26,16,26,16,3.686267852783203,60.5,60.5,7.245
1765485688.9612515,99,26,16,26,16,3.686267852783203,60.5,60.5,7.245
1765485689.1622336,99,18,21,22,56,3.6860809326171875,60.5,61.0,7.896
1765485689.3635976,99,18,21,22,56,3.6860809326171875,60.5,61.0,7.896
1765485689.5644982,99,18,18,10,18,3.6858444213867188,60.0,60.5,6.857
1765485689.765728,99,18,18,10,18,3.6858444213867188,60.0,60.5,6.857
1765485689.96677,99,18,18,10,18,3.6858444213867188,60.0,60.5,6.857
1765485690.1677847,99,57,26,46,28,3.686321258544922,60.5,60.5,7.936
1765485690.369077,99,57,26,46,28,3.686321258544922,60.5,60.5,7.936
1765485690.5704985,99,18,14,11,15,3.687274932861328,60.0,61.0,7.392
1765485690.7716346,99,18,14,11,15,3.687274932861328,60.0,61.0,7.392
1765485690.972572,99,18,14,11,15,3.687274932861328,60.0,61.0,7.392
1765485691.1746871,99,22,64,20,20,3.6868743896484375,60.5,60.5,7.352
1765485691.376036,99,22,64,20,20,3.6868743896484375,60.5,60.5,7.352
1765485691.5770216,99,18,22,16,20,3.6874046325683594,60.0,60.5,6.937
1765485691.7781944,99,18,22,16,20,3.6874046325683594,60.0,60.5,6.937
1765485691.9792008,99,18,22,16,20,3.6874046325683594,60.0,60.5,6.937
1765485692.180368,99,38,31,27,48,3.6873931884765625,60.5,60.5,7.352
1765485692.3815236,99,38,31,27,48,3.6873931884765625,60.5,60.5,7.352
1765485692.582467,99,17,16,14,10,3.6882057189941406,60.0,60.5,7.324
1765485692.783455,99,17,16,14,10,3.6882057189941406,60.0,60.5,7.324
1765485692.9844828,99,17,16,14,10,3.6882057189941406,60.0,60.5,7.324
1765485693.1853023,0,52,48,66,59,3.687175750732422,59.5,62.0,4.563
1765485693.3863456,0,52,48,66,59,3.687175750732422,59.5,62.0,4.563
1765485693.5872917,99,35,26,42,65,3.7089271545410156,60.0,60.5,7.618
1765485693.788268,99,35,26,42,65,3.7089271545410156,60.0,60.5,7.618
1765485693.989412,99,35,26,42,65,3.7089271545410156,60.0,60.5,7.618
1765485694.190342,99,18,16,16,17,3.7094192504882812,60.0,60.5,7.697
1765485694.3916101,99,18,16,16,17,3.7094192504882812,60.0,60.5,7.697
1765485694.5926335,98,25,58,21,30,3.6721038818359375,60.5,60.5,7.936
1765485694.7938719,98,25,58,21,30,3.6721038818359375,60.5,60.5,7.936
1765485694.9948347,98,25,58,21,30,3.6721038818359375,60.5,60.5,7.936
1765485695.1957912,99,23,15,14,12,3.6721839904785156,60.0,60.5,7.312
1765485695.3975933,99,23,15,14,12,3.6721839904785156,60.0,60.5,7.312
1765485695.598812,99,54,40,21,43,3.675079345703125,60.5,61.5,7.923
1765485695.7997894,99,54,40,21,43,3.675079345703125,60.5,61.5,7.923
1765485696.0007687,99,54,40,21,43,3.675079345703125,60.5,61.5,7.923
1765485696.2018738,99,21,16,16,13,3.6762542724609375,60.0,60.5,7.511
1765485696.4030676,99,21,16,16,13,3.6762542724609375,60.0,60.5,7.511
1765485696.6040561,99,19,24,16,58,3.6749000549316406,60.0,61.0,7.856
1765485696.805001,99,19,24,16,58,3.6749000549316406,60.0,61.0,7.856
1765485697.0060983,99,19,24,16,58,3.6749000549316406,60.0,61.0,7.856
1765485697.207219,99,16,20,16,23,3.6753463745117188,60.5,60.5,7.017
1765485697.4092464,99,16,20,16,23,3.6753463745117188,60.5,60.5,7.017
1765485697.6103363,99,31,46,32,46,3.675273895263672,60.5,61.5,8.187
1765485697.8114407,99,31,46,32,46,3.675273895263672,60.5,61.5,8.187
1765485698.012665,99,31,46,32,46,3.675273895263672,60.5,61.5,8.187
