ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765478903.613704,0,38,26,43,33,3.5445404052734375,26.5,28.5,4.78
1765478903.8150969,99,76,88,38,62,3.542095184326172,27.0,29.0,7.934
1765478904.0166829,99,76,88,38,62,3.542095184326172,27.0,29.0,7.934
1765478904.2180922,99,76,88,38,62,3.542095184326172,27.0,29.0,7.934
1765478904.4192433,99,27,43,25,23,3.5428390502929688,27.0,28.5,7.36
1765478904.6205404,99,27,43,25,23,3.5428390502929688,27.0,28.5,7.36
1765478904.8222485,99,27,43,25,23,3.5428390502929688,27.0,28.5,7.36
1765478905.0233037,99,16,41,35,21,3.526744842529297,27.0,28.5,7.32
1765478905.2249293,99,16,41,35,21,3.526744842529297,27.0,28.5,7.32
1765478905.4264088,99,16,41,35,21,3.526744842529297,27.0,28.5,7.32
1765478905.628586,98,27,40,34,29,3.5220260620117188,27.5,28.0,7.011
1765478905.8296833,98,27,40,34,29,3.5220260620117188,27.5,28.0,7.011
1765478906.0307398,61,36,31,36,38,3.5206222534179688,27.5,29.0,6.511
1765478906.2319312,61,36,31,36,38,3.5206222534179688,27.5,29.0,6.511
1765478906.4331117,99,20,24,30,56,3.5219802856445312,28.0,29.0,8.12
1765478906.634376,99,20,24,30,56,3.5219802856445312,28.0,29.0,8.12
1765478906.835436,99,20,24,30,56,3.5219802856445312,28.0,29.0,8.12
1765478907.0445032,99,40,42,32,32,3.5252304077148438,27.5,28.5,6.741
1765478907.2456074,99,40,42,32,32,3.5252304077148438,27.5,28.5,6.741
1765478907.446816,99,38,45,43,54,3.5266380310058594,27.5,28.5,6.931
1765478907.6479745,99,38,45,43,54,3.5266380310058594,27.5,28.5,6.931
1765478907.8494682,99,38,45,43,54,3.5266380310058594,27.5,28.5,6.931
1765478908.0507135,99,23,27,24,29,3.529003143310547,27.5,28.0,6.551
1765478908.2520492,99,23,27,24,29,3.529003143310547,27.5,28.0,6.551
1765478908.4533312,99,23,27,24,29,3.529003143310547,27.5,28.0,6.551
1765478908.6544,99,60,21,41,21,3.5313873291015625,27.5,29.5,7.854
1765478908.8562376,99,60,21,41,21,3.5313873291015625,27.5,29.5,7.854
1765478909.0573356,99,42,38,33,42,3.5401611328125,28.0,28.5,7.28
1765478909.258431,99,42,38,33,42,3.5401611328125,28.0,28.5,7.28
