ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484672.138255,0,24,21,16,31,3.7907066345214844,62.5,61.0,3.103
1765484672.339552,0,24,21,16,31,3.7907066345214844,62.5,61.0,3.103
1765484672.5410945,0,24,21,16,31,3.7907066345214844,62.5,61.0,3.103
1765484672.7425723,0,24,21,16,31,3.7907066345214844,62.5,61.0,3.103
1765484672.9439294,0,24,21,16,31,3.7907066345214844,62.5,61.0,3.103
1765484673.1450524,99,30,36,47,39,3.6728897094726562,47.0,48.0,8.001
1765484673.3470106,99,30,36,47,39,3.6728897094726562,47.0,48.0,8.001
1765484673.547942,99,88,39,31,33,3.660869598388672,47.5,50.0,9.072
1765484673.749096,99,88,39,31,33,3.660869598388672,47.5,50.0,9.072
1765484673.950424,99,28,51,48,21,3.6577796936035156,47.5,48.0,8.306
1765484674.1520603,99,28,51,48,21,3.6577796936035156,47.5,48.0,8.306
1765484674.353328,99,28,51,48,21,3.6577796936035156,47.5,48.0,8.306
1765484674.5551188,80,28,22,18,22,3.6563453674316406,46.5,48.5,5.886
1765484674.7571807,80,28,22,18,22,3.6563453674316406,46.5,48.5,5.886
1765484674.9590986,99,27,21,25,38,3.6607818603515625,47.5,47.5,8.306
1765484675.1601985,99,27,21,25,38,3.6607818603515625,47.5,47.5,8.306
1765484675.361483,99,27,21,25,38,3.6607818603515625,47.5,47.5,8.306
1765484675.5627668,99,42,53,32,36,3.658344268798828,47.0,48.0,8.61
1765484675.7640233,99,42,53,32,36,3.658344268798828,47.0,48.0,8.61
1765484675.9654756,99,42,53,32,36,3.658344268798828,47.0,48.0,8.61
1765484676.166873,99,21,35,19,32,3.6533546447753906,47.5,48.0,7.627
1765484676.3680673,99,21,35,19,32,3.6533546447753906,47.5,48.0,7.627
1765484676.5698044,99,18,34,21,33,3.6583251953125,47.5,48.0,8.385
1765484676.7710795,99,18,34,21,33,3.6583251953125,47.5,48.0,8.385
1765484676.9721088,99,34,33,28,55,3.647869110107422,47.0,48.0,7.735
1765484677.1741683,99,34,33,28,55,3.647869110107422,47.0,48.0,7.735
1765484677.3752863,99,34,33,28,55,3.647869110107422,47.0,48.0,7.735
1765484677.5763822,99,36,38,31,33,3.651214599609375,47.5,48.0,9.151
1765484677.7775116,99,36,38,31,33,3.651214599609375,47.5,48.0,9.151
1765484677.978636,99,34,35,55,65,3.6512374877929688,47.5,48.0,8.465
1765484678.1799738,99,34,35,55,65,3.6512374877929688,47.5,48.0,8.465
1765484678.3823483,99,34,35,55,65,3.6512374877929688,47.5,48.0,8.465
1765484678.5840893,99,40,38,39,42,3.649280548095703,47.0,48.0,6.31
1765484678.7859037,99,40,38,39,42,3.649280548095703,47.0,48.0,6.31
1765484678.9873867,99,39,31,54,38,3.6536026000976562,48.0,48.0,8.359
1765484679.1884544,99,39,31,54,38,3.6536026000976562,48.0,48.0,8.359
1765484679.3898726,99,39,31,54,38,3.6536026000976562,48.0,48.0,8.359
1765484679.5909069,99,38,48,37,56,3.6452293395996094,47.5,48.0,8.689
1765484679.792334,99,38,48,37,56,3.6452293395996094,47.5,48.0,8.689
1765484679.993425,99,22,27,30,18,3.646076202392578,48.0,48.0,7.775
1765484680.194502,99,22,27,30,18,3.646076202392578,48.0,48.0,7.775
1765484680.3960059,99,22,27,30,18,3.646076202392578,48.0,48.0,7.775
1765484680.5974255,99,31,30,30,48,3.6506118774414062,47.5,47.5,7.627
1765484680.798495,99,31,30,30,48,3.6506118774414062,47.5,47.5,7.627
1765484680.999778,99,31,30,30,48,3.6506118774414062,47.5,47.5,7.627
1765484681.2014027,99,50,30,26,29,3.6544113159179688,47.5,48.5,7.24
1765484681.4025035,99,50,30,26,29,3.6544113159179688,47.5,48.5,7.24
1765484681.6043932,99,34,35,27,26,3.6559295654296875,48.0,48.0,8.001
1765484681.8059402,99,34,35,27,26,3.6559295654296875,48.0,48.0,8.001
1765484682.0068552,99,34,35,27,26,3.6559295654296875,48.0,48.0,8.001
1765484682.208189,99,33,20,51,25,3.649974822998047,48.0,47.5,8.61
1765484682.4114428,99,33,20,51,25,3.649974822998047,48.0,47.5,8.61
1765484682.6131022,20,33,24,18,22,3.6485671997070312,47.0,48.0,5.136
1765484682.8142471,20,33,24,18,22,3.6485671997070312,47.0,48.0,5.136
1765484683.016046,20,33,24,18,22,3.6485671997070312,47.0,48.0,5.136
1765484683.2181087,99,36,50,38,25,3.6531753540039062,48.0,48.0,8.385
1765484683.4225867,99,36,50,38,25,3.6531753540039062,48.0,48.0,8.385
1765484683.6236253,99,39,32,72,31,3.6320838928222656,48.0,48.5,8.584
1765484683.8254228,99,39,32,72,31,3.6320838928222656,48.0,48.5,8.584
1765484684.026897,99,39,32,72,31,3.6320838928222656,48.0,48.5,8.584
1765484684.2281334,99,24,18,17,25,3.6326828002929688,47.5,48.0,7.32
1765484684.4298153,99,24,18,17,25,3.6326828002929688,47.5,48.0,7.32
1765484684.6312492,99,54,30,37,33,3.6332168579101562,48.0,48.0,7.587
1765484684.8326714,99,54,30,37,33,3.6332168579101562,48.0,48.0,7.587
1765484685.0345502,99,54,30,37,33,3.6332168579101562,48.0,48.0,7.587
1765484685.2358074,99,40,32,34,30,3.6334304809570312,47.0,48.0,6.621
1765484685.4381664,99,40,32,34,30,3.6334304809570312,47.0,48.0,6.621
1765484685.6395879,99,29,18,34,20,3.634441375732422,48.0,48.5,8.2
1765484685.8409367,99,29,18,34,20,3.634441375732422,48.0,48.5,8.2
1765484686.0427551,99,29,18,34,20,3.634441375732422,48.0,48.5,8.2
1765484686.244107,99,45,26,20,38,3.6334190368652344,48.0,48.0,8.014
1765484686.4459748,99,45,26,20,38,3.6334190368652344,48.0,48.0,8.014
1765484686.6470528,22,23,29,20,32,3.633453369140625,47.0,48.0,4.739
1765484686.8483415,22,23,29,20,32,3.633453369140625,47.0,48.0,4.739
1765484687.049441,22,23,29,20,32,3.633453369140625,47.0,48.0,4.739
1765484687.252435,99,26,46,24,36,3.6336326599121094,48.5,48.5,8.24
1765484687.4538798,99,26,46,24,36,3.6336326599121094,48.5,48.5,8.24
1765484687.6549723,99,28,26,47,24,3.6338462829589844,48.0,48.5,8.041
1765484687.8567197,99,28,26,47,24,3.6338462829589844,48.0,48.5,8.041
1765484688.0591464,99,28,26,47,24,3.6338462829589844,48.0,48.5,8.041
1765484688.2614877,99,19,14,27,21,3.633769989013672,48.0,48.0,7.36
1765484688.462759,99,19,14,27,21,3.633769989013672,48.0,48.0,7.36
1765484688.6641455,99,44,40,36,50,3.6339340209960938,48.0,48.5,8.041
1765484688.8673382,99,44,40,36,50,3.6339340209960938,48.0,48.5,8.041
1765484689.068624,99,44,40,36,50,3.6339340209960938,48.0,48.5,8.041
1765484689.270216,99,32,36,32,29,3.634319305419922,47.5,49.0,7.24
1765484689.4713311,99,32,36,32,29,3.634319305419922,47.5,49.0,7.24
1765484689.6727343,99,36,24,21,20,3.634021759033203,48.0,48.0,7.507
1765484689.8766565,99,36,24,21,20,3.634021759033203,48.0,48.0,7.507
1765484690.0781894,99,36,24,21,20,3.634021759033203,48.0,48.0,7.507
1765484690.279969,99,32,32,35,46,3.6339187622070312,48.0,48.0,8.041
1765484690.4812438,99,32,32,35,46,3.6339187622070312,48.0,48.0,8.041
1765484690.6823416,0,28,23,21,33,3.6339187622070312,47.5,48.0,5.249
1765484690.8838892,0,28,23,21,33,3.6339187622070312,47.5,48.0,5.249
1765484691.0863192,0,28,23,21,33,3.6339187622070312,47.5,48.0,5.249
1765484691.2876947,99,31,28,25,50,3.634868621826172,48.5,49.0,8.689
1765484691.4887216,99,31,28,25,50,3.634868621826172,48.5,49.0,8.689
1765484691.689904,99,31,28,25,50,3.634868621826172,48.5,49.0,8.689
1765484691.8910227,99,44,31,23,25,3.634021759033203,48.0,49.0,7.934
1765484692.0931304,99,44,31,23,25,3.634021759033203,48.0,49.0,7.934
1765484692.2942994,99,27,25,21,24,3.634685516357422,48.5,48.5,7.08
1765484692.4954846,99,27,25,21,24,3.634685516357422,48.5,48.5,7.08
1765484692.6969326,99,27,25,21,24,3.634685516357422,48.5,48.5,7.08
1765484692.898657,99,37,36,19,50,3.634868621826172,48.5,48.5,7.894
1765484693.099653,99,37,36,19,50,3.634868621826172,48.5,48.5,7.894
1765484693.3008313,99,24,30,34,28,3.635845184326172,48.0,49.0,7.428
1765484693.5020335,99,24,30,34,28,3.635845184326172,48.0,49.0,7.428
1765484693.704736,99,24,30,34,28,3.635845184326172,48.0,49.0,7.428
1765484693.906241,99,30,28,24,37,3.6354103088378906,48.5,48.0,7.507
1765484694.1074076,99,30,28,24,37,3.6354103088378906,48.5,48.0,7.507
1765484694.30934,99,39,36,52,39,3.6364707946777344,48.5,48.5,7.974
1765484694.512771,99,39,36,52,39,3.6364707946777344,48.5,48.5,7.974
1765484694.7141001,99,39,36,52,39,3.6364707946777344,48.5,48.5,7.974
1765484694.9152064,14,30,30,26,25,3.637096405029297,47.5,49.5,5.209
1765484695.1164482,14,30,30,26,25,3.637096405029297,47.5,49.5,5.209
1765484695.3178852,99,46,24,23,18,3.6363143920898438,49.0,48.5,8.081
1765484695.518821,99,46,24,23,18,3.6363143920898438,49.0,48.5,8.081
1765484695.7198315,99,46,24,23,18,3.6363143920898438,49.0,48.5,8.081
1765484695.9218934,99,33,25,26,60,3.6367874145507812,48.5,48.5,7.587
1765484696.1230338,99,33,25,26,60,3.6367874145507812,48.5,48.5,7.587
1765484696.3240068,99,33,23,25,20,3.636932373046875,48.5,48.5,7.131
1765484696.5250604,99,33,23,25,20,3.636932373046875,48.5,48.5,7.131
1765484696.7267835,99,33,23,25,20,3.636932373046875,48.5,48.5,7.131
1765484696.9279792,99,38,20,37,47,3.637950897216797,48.5,49.0,8.346
1765484697.1295233,99,38,20,37,47,3.637950897216797,48.5,49.0,8.346
1765484697.3310013,99,34,32,41,38,3.6351051330566406,48.5,49.5,7.667
1765484697.5320373,99,34,32,41,38,3.6351051330566406,48.5,49.5,7.667
1765484697.7335877,99,34,32,41,38,3.6351051330566406,48.5,49.5,7.667
1765484697.936685,99,35,23,29,16,3.6356735229492188,48.5,48.5,7.775
1765484698.138462,99,35,23,29,16,3.6356735229492188,48.5,48.5,7.775
1765484698.340456,99,42,50,56,39,3.6358261108398438,49.0,50.0,8.544
1765484698.5434256,99,42,50,56,39,3.6358261108398438,49.0,50.0,8.544
1765484698.7465713,99,42,50,56,39,3.6358261108398438,49.0,50.0,8.544
1765484698.9479651,53,21,28,21,24,3.6362838745117188,48.0,49.0,5.604
1765484699.150421,53,21,28,21,24,3.6362838745117188,48.0,49.0,5.604
1765484699.3518755,99,32,34,45,28,3.6366844177246094,49.0,49.0,7.814
1765484699.552911,99,32,34,45,28,3.6366844177246094,49.0,49.0,7.814
1765484699.755504,99,32,34,45,28,3.6366844177246094,49.0,49.0,7.814
1765484699.9579215,99,35,34,23,55,3.6367416381835938,49.0,49.0,7.894
1765484700.1592398,99,35,34,23,55,3.6367416381835938,49.0,49.0,7.894
