image,latency_ms
n01694178_999.JPEG,996.361
n01729322_10113.JPEG,1044.486
n01729322_2358.JPEG,995.427
n01729322_7035.JPEG,984.948
n01729322_7119.JPEG,980.442
n01742172_10565.JPEG,989.182
n01742172_1270.JPEG,983.358
n01742172_1307.JPEG,986.023
n01742172_1309.JPEG,999.622
n01742172_1543.JPEG,983.093
n01742172_1688.JPEG,983.831
n01742172_17103.JPEG,991.794
n01742172_1713.JPEG,998.390
n01742172_1740.JPEG,987.337
n01742172_1842.JPEG,983.747
n01742172_2074.JPEG,991.736
n01742172_21585.JPEG,985.613
n01742172_21614.JPEG,994.500
n01742172_21789.JPEG,1017.372
n01742172_21901.JPEG,978.687
n01742172_22357.JPEG,982.425
n01742172_23665.JPEG,984.685
n01742172_2378.JPEG,984.330
n01742172_24820.JPEG,986.097
n01742172_27602.JPEG,988.120
n01742172_2815.JPEG,983.598
n01742172_29106.JPEG,984.059
n01742172_2939.JPEG,988.810
n01742172_30324.JPEG,998.723
n01742172_3037.JPEG,999.155
n01742172_305.JPEG,987.096
n01742172_3927.JPEG,978.263
n01742172_3944.JPEG,980.741
n01742172_4176.JPEG,995.475
n01742172_4208.JPEG,979.428
n01742172_4258.JPEG,984.433
n01742172_4285.JPEG,977.131
n01742172_4635.JPEG,991.113
n01742172_4846.JPEG,985.841
n01742172_4912.JPEG,1152.961
n01742172_5028.JPEG,981.427
n01742172_5086.JPEG,985.361
n01742172_5419.JPEG,985.558
n01742172_5517.JPEG,980.197
n01742172_6567.JPEG,981.858
n01742172_6638.JPEG,984.302
n01742172_6777.JPEG,987.520
n01742172_7306.JPEG,988.347
n01742172_760.JPEG,986.685
n01742172_8412.JPEG,989.602
n01742172_8447.JPEG,990.487
n01742172_8697.JPEG,986.554
n01742172_8887.JPEG,986.562
n01742172_9230.JPEG,979.521
n01742172_9446.JPEG,985.606
n01744401_11646.JPEG,976.142
n01744401_12113.JPEG,980.106
n01744401_12140.JPEG,973.766
n01744401_14.JPEG,971.895
n01744401_14224.JPEG,988.133
n01744401_2313.JPEG,977.665
n01744401_2506.JPEG,1000.134
n01744401_2653.JPEG,997.503
n01744401_299.JPEG,1995.747
n01744401_3430.JPEG,992.857
n01744401_376.JPEG,1015.765
n01744401_3828.JPEG,986.967
n01744401_4078.JPEG,985.435
n01744401_45.JPEG,985.004
n01744401_8186.JPEG,973.293
n01744401_8671.JPEG,982.099
n01774750_10010.JPEG,985.804
n01774750_1103.JPEG,993.964
n01774750_13131.JPEG,997.717
n01774750_19.JPEG,1003.870
n01774750_240.JPEG,1024.450
n01774750_3343.JPEG,1033.886
n01774750_4790.JPEG,1010.571
n01774750_4932.JPEG,1003.615
n01774750_5319.JPEG,1011.896
n01774750_6942.JPEG,997.100
n01774750_7389.JPEG,1003.919
n01774750_8622.JPEG,990.605
n01774750_9685.JPEG,995.622
n01796340_16513.JPEG,1008.169
n01796340_17899.JPEG,1001.404
n01820546_15031.JPEG,1003.004
n01820546_16211.JPEG,988.262
n01820546_17794.JPEG,998.234
n01820546_18704.JPEG,990.558
n01820546_3298.JPEG,982.072
n01820546_3782.JPEG,1021.679
n01820546_4307.JPEG,983.882
n01820546_439.JPEG,994.576
n01820546_4570.JPEG,983.869
n01820546_6582.JPEG,985.490
n01820546_6916.JPEG,987.276
n01820546_9467.JPEG,982.600
n01871265_1008.JPEG,992.206
n01871265_1132.JPEG,984.237
n01871265_1241.JPEG,1014.831
n01871265_12597.JPEG,985.924
n01871265_1375.JPEG,1007.088
n01871265_1526.JPEG,1025.923
n01871265_1663.JPEG,991.686
n01871265_16945.JPEG,1016.355
n01871265_1817.JPEG,979.046
n01871265_1956.JPEG,1002.023
n01871265_2096.JPEG,991.118
n01871265_2283.JPEG,1015.655
n01871265_246.JPEG,1023.291
n01871265_2496.JPEG,997.417
n01871265_2973.JPEG,1000.562
n01871265_3192.JPEG,981.884
n01871265_3409.JPEG,1023.683
n01871265_3487.JPEG,987.336
