ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484043.2761822,99,26,10,36,17,3.7273292541503906,41.5,41.5,7.051
1765484043.4772844,99,26,32,22,16,3.7274322509765625,41.5,41.5,6.47
1765484043.6785758,99,26,32,22,16,3.7274322509765625,41.5,41.5,6.47
1765484043.8806832,99,54,24,26,25,3.723876953125,41.5,41.5,7.934
1765484044.0839145,99,54,24,26,25,3.723876953125,41.5,41.5,7.934
1765484044.2852516,99,54,24,26,25,3.723876953125,41.5,41.5,7.934
1765484044.4865816,99,20,28,52,29,3.7243499755859375,41.5,42.5,8.28
1765484044.687638,99,20,28,52,29,3.7243499755859375,41.5,42.5,8.28
1765484044.8902297,99,26,57,31,46,3.718700408935547,42.0,41.5,6.931
1765484045.0916507,99,26,57,31,46,3.718700408935547,42.0,41.5,6.931
1765484045.2931476,99,26,57,31,46,3.718700408935547,42.0,41.5,6.931
1765484045.4944777,99,26,30,22,18,3.722484588623047,41.5,41.5,6.971
1765484045.6957111,99,26,30,22,18,3.722484588623047,41.5,41.5,6.971
1765484045.8978193,99,22,46,12,22,3.723491668701172,42.0,42.0,8.014
1765484046.1011224,99,22,46,12,22,3.723491668701172,42.0,42.0,8.014
1765484046.3026085,99,22,46,12,22,3.723491668701172,42.0,42.0,8.014
1765484046.5037062,99,25,22,13,6,3.7238426208496094,41.5,41.5,6.971
1765484046.706587,99,25,22,13,6,3.7238426208496094,41.5,41.5,6.971
1765484046.9097142,99,33,26,14,40,3.7227020263671875,42.0,41.5,7.814
1765484047.1113694,99,33,26,14,40,3.7227020263671875,42.0,41.5,7.814
1765484047.3135474,99,33,26,14,40,3.7227020263671875,42.0,41.5,7.814
1765484047.5148933,0,25,32,24,25,3.723308563232422,41.0,42.0,4.658
1765484047.7158144,0,25,32,24,25,3.723308563232422,41.0,42.0,4.658
1765484047.9168615,0,38,28,21,17,3.7362442016601562,40.5,42.5,3.021
1765484048.1187172,0,38,28,21,17,3.7362442016601562,40.5,42.5,3.021
1765484048.32169,0,38,28,21,17,3.7362442016601562,40.5,42.5,3.021
1765484048.5250607,0,38,28,21,17,3.7362442016601562,40.5,42.5,3.021
1765484048.7261674,99,11,45,38,11,3.737438201904297,41.5,41.5,7.32
1765484048.927719,99,22,22,19,35,3.7376976013183594,41.5,42.0,6.781
1765484049.1292276,99,22,22,19,35,3.7376976013183594,41.5,42.0,6.781
1765484049.330725,99,22,22,19,35,3.7376976013183594,41.5,42.0,6.781
1765484049.5336478,99,21,25,27,45,3.6996116638183594,42.0,42.0,7.428
1765484049.7389553,99,21,25,27,45,3.6996116638183594,42.0,42.0,7.428
1765484049.940291,99,19,22,22,26,3.7003326416015625,42.0,43.0,7.747
1765484050.141347,99,19,22,22,26,3.7003326416015625,42.0,43.0,7.747
1765484050.3441138,99,19,22,22,26,3.7003326416015625,42.0,43.0,7.747
1765484050.5456994,99,19,16,42,20,3.7021026611328125,42.0,42.0,7.011
1765484050.7465086,99,19,16,42,20,3.7021026611328125,42.0,42.0,7.011
1765484050.9474936,99,27,24,25,24,3.7029457092285156,42.0,42.0,6.741
1765484051.1498327,99,27,24,25,24,3.7029457092285156,42.0,42.0,6.741
1765484051.351492,99,27,24,25,24,3.7029457092285156,42.0,42.0,6.741
1765484051.5546653,99,22,23,20,44,3.7040252685546875,42.0,42.5,8.041
1765484051.7562172,99,22,23,20,44,3.7040252685546875,42.0,42.5,8.041
1765484051.9591105,99,22,23,20,44,3.7040252685546875,42.0,42.5,8.041
1765484052.1605153,97,15,22,23,15,3.704273223876953,42.0,42.0,6.741
1765484052.3634307,97,15,22,23,15,3.704273223876953,42.0,42.0,6.741
1765484052.56665,99,25,23,25,46,3.7030868530273438,42.5,42.5,7.547
1765484052.7683587,99,25,23,25,46,3.7030868530273438,42.5,42.5,7.547
1765484052.9695244,99,25,23,25,46,3.7030868530273438,42.5,42.5,7.547
1765484053.1723623,99,28,28,25,36,3.7037010192871094,42.0,42.5,6.199
1765484053.3744159,99,28,28,25,36,3.7037010192871094,42.0,42.5,6.199
1765484053.5758214,99,21,18,35,16,3.7047805786132812,42.5,42.0,8.014
