image,latency_ms
n01694178_999.JPEG,825.551
n01729322_10113.JPEG,811.791
n01729322_2358.JPEG,824.619
n01729322_7035.JPEG,800.855
n01729322_7119.JPEG,813.816
n01742172_10565.JPEG,820.138
n01742172_1270.JPEG,816.765
n01742172_1307.JPEG,822.907
n01742172_1309.JPEG,838.755
n01742172_1543.JPEG,812.600
n01742172_1688.JPEG,807.165
n01742172_17103.JPEG,814.173
n01742172_1713.JPEG,804.628
n01742172_1740.JPEG,819.419
n01742172_1842.JPEG,827.915
n01742172_2074.JPEG,835.385
n01742172_21585.JPEG,809.319
n01742172_21614.JPEG,812.958
n01742172_21789.JPEG,808.333
n01742172_21901.JPEG,806.200
n01742172_22357.JPEG,823.058
n01742172_23665.JPEG,833.225
n01742172_2378.JPEG,808.137
n01742172_24820.JPEG,805.422
n01742172_27602.JPEG,816.107
n01742172_2815.JPEG,808.284
n01742172_29106.JPEG,817.094
n01742172_2939.JPEG,815.095
n01742172_30324.JPEG,810.996
n01742172_3037.JPEG,807.837
n01742172_305.JPEG,810.516
n01742172_3927.JPEG,809.982
n01742172_3944.JPEG,809.930
n01742172_4176.JPEG,818.775
n01742172_4208.JPEG,802.688
n01742172_4258.JPEG,811.489
n01742172_4285.JPEG,807.909
n01742172_4635.JPEG,800.430
n01742172_4846.JPEG,825.972
n01742172_4912.JPEG,883.628
n01742172_5028.JPEG,807.416
n01742172_5086.JPEG,797.933
n01742172_5419.JPEG,807.463
n01742172_5517.JPEG,810.530
n01742172_6567.JPEG,807.642
n01742172_6638.JPEG,815.157
n01742172_6777.JPEG,813.848
n01742172_7306.JPEG,809.815
n01742172_760.JPEG,803.350
n01742172_8412.JPEG,801.377
n01742172_8447.JPEG,804.402
n01742172_8697.JPEG,822.156
n01742172_8887.JPEG,830.037
n01742172_9230.JPEG,803.595
n01742172_9446.JPEG,804.378
n01744401_11646.JPEG,814.900
n01744401_12113.JPEG,815.815
n01744401_12140.JPEG,814.777
n01744401_14.JPEG,816.089
n01744401_14224.JPEG,809.709
n01744401_2313.JPEG,810.190
n01744401_2506.JPEG,810.990
n01744401_2653.JPEG,811.566
n01744401_299.JPEG,1150.631
n01744401_3430.JPEG,802.199
n01744401_376.JPEG,830.366
n01744401_3828.JPEG,801.109
n01744401_4078.JPEG,812.790
n01744401_45.JPEG,817.327
n01744401_8186.JPEG,801.430
n01744401_8671.JPEG,800.642
n01774750_10010.JPEG,802.786
n01774750_1103.JPEG,803.248
n01774750_13131.JPEG,876.266
n01774750_19.JPEG,827.629
n01774750_240.JPEG,828.890
n01774750_3343.JPEG,816.190
n01774750_4790.JPEG,832.029
n01774750_4932.JPEG,809.101
n01774750_5319.JPEG,816.126
n01774750_6942.JPEG,808.014
n01774750_7389.JPEG,802.092
n01774750_8622.JPEG,858.510
n01774750_9685.JPEG,856.451
n01796340_16513.JPEG,879.120
n01796340_17899.JPEG,831.671
n01820546_15031.JPEG,825.741
n01820546_16211.JPEG,828.475
n01820546_17794.JPEG,808.744
n01820546_18704.JPEG,894.879
n01820546_3298.JPEG,827.497
n01820546_3782.JPEG,824.177
n01820546_4307.JPEG,820.738
n01820546_439.JPEG,828.795
n01820546_4570.JPEG,823.818
n01820546_6582.JPEG,813.489
n01820546_6916.JPEG,816.350
n01820546_9467.JPEG,814.039
n01871265_1008.JPEG,820.129
n01871265_1132.JPEG,806.299
n01871265_1241.JPEG,808.907
n01871265_12597.JPEG,832.697
n01871265_1375.JPEG,808.092
n01871265_1526.JPEG,851.096
n01871265_1663.JPEG,864.706
n01871265_16945.JPEG,818.884
n01871265_1817.JPEG,826.562
